A16_LM.UTCModJulian,A16_LM.UTCGregorian,A16_LM.Luna.Longitude,A16_LM.Luna.Latitude,A16_LM.Luna.Altitude,A16_LM.LunaFixed.PlanetodeticAZI,A16_LM.LunaFixed.PlanetodeticHFPA
11468.40819621016,30 May 1972 21:47:48.153,-145.6105032097693,-6.8071816842623,166.6053208107812,-82.67373762632315,-2.905945434454949
11468.40890946961,30 May 1972 21:48:49.778,-148.5502326408274,-6.422912600056221,161.5699642874608,-82.33634437506741,-2.988060652044126
11468.4092420835,30 May 1972 21:49:18.516,-149.92492803701,-6.237219821112593,159.1706282424721,-82.18534194193231,-3.023585864584888
11468.40957795242,30 May 1972 21:49:47.535,-151.3156204092828,-6.045619472028283,156.716623161336,-82.03710840129808,-3.0575733231112
11468.41017345368,30 May 1972 21:50:38.986,-153.7878187943204,-5.696051288827239,152.2930888035032,-81.78512757508476,-3.112951103969692
11468.41075497205,30 May 1972 21:51:29.230,-156.2102592744733,-5.342910004587643,147.8908266420096,-81.55293999228307,-3.16088005355509
11468.41138545849,30 May 1972 21:52:23.704,-158.846358761808,-4.947420469614394,143.0349638608138,-81.31733787582766,-3.206039589208459
11468.41209697652,30 May 1972 21:53:25.179,-161.8339108628787,-4.486112542502135,137.4637170107988,-81.07245539069888,-3.248667617178725
11468.41266230711,30 May 1972 21:54:14.023,-164.217644098495,-4.108867593216981,132.9771435934911,-80.89436887178256,-3.276473197014923
11468.41322696787,30 May 1972 21:55:02.810,-166.6077537925548,-3.723155808156071,128.4504067132882,-80.73157507486901,-3.298933324298531
11468.41374955853,30 May 1972 21:55:47.962,-168.8282596904633,-3.358719278833539,124.2267933939495,-80.59476932678365,-3.314598707759089
11468.41429811101,30 May 1972 21:56:35.357,-171.1681251996629,-2.968974029888354,119.7652216359707,-80.46591613096116,-3.325353429870745
11468.4148385438,30 May 1972 21:57:22.050,-173.482709167048,-2.578312452729308,115.3489544188808,-80.35413603890407,-3.330159638015815
11468.41531159291,30 May 1972 21:58:02.922,-175.5165534577332,-2.231352242908736,111.4723805248768,-80.2689849959569,-3.32965424527319
11468.41579142878,30 May 1972 21:58:44.379,-177.587280057143,-1.875055700760152,107.5352137488587,-80.19499444091269,-3.324651584764169
11468.41624676896,30 May 1972 21:59:23.721,-179.5596552824075,-1.533270109831334,103.7992259369501,-80.13650822357523,-3.315746999394108
11468.41667636286,30 May 1972 22:00:00.838,178.5727652600727,-1.207867521190476,100.2788183203049,-80.09197135926006,-3.303677022509817
11468.41710189516,30 May 1972 22:00:37.604,176.7162627457869,-0.8830495181756354,96.79968544890585,-80.05821458276127,-3.288190994784699
11468.41756390197,30 May 1972 22:01:17.521,174.6930625645959,-0.5279623776028327,93.0358283230596,-80.03343580827897,-3.267263470556244
11468.41801469044,30 May 1972 22:01:56.469,172.711242702814,-0.1794622138994954,89.38164098172979,-80.02134756417782,-3.242633007511614
11468.41841026263,30 May 1972 22:02:30.647,170.9657494060821,0.1276791318680924,86.19372806477668,-80.02069733681084,-3.217634660900217
11468.41880837739,30 May 1972 22:03:05.044,169.2028693635249,0.4377468800546631,83.00629966710585,-80.0295246179515,-3.189410586331107
11468.41919218839,30 May 1972 22:03:38.205,167.4973801675436,0.7373013133822294,79.9562383792977,-80.04711545519332,-3.159351978934652
11468.41957453693,30 May 1972 22:04:11.240,165.7925043139427,1.036052351204926,76.94292142113272,-80.07357653538792,-3.12662718278888
11468.41995474953,30 May 1972 22:04:44.090,164.091254937126,1.333195993844593,73.97407441222572,-80.10880814631173,-3.091322861017758
11468.42031403422,30 May 1972 22:05:15.133,162.4781813506802,1.61379056186317,71.19648756083711,-80.15033968551968,-3.055403557950882
11468.42065903125,30 May 1972 22:05:44.940,160.9242043656464,1.882824210420015,68.55704895503345,-80.19785150713258,-3.018633107821287
11468.4209773623,30 May 1972 22:06:12.444,159.485910807165,2.130524728471045,66.14747139789165,-80.24834885612671,-2.982763478741831
11468.42129508441,30 May 1972 22:06:39.895,158.0460981088148,2.377060985948501,63.76886889447951,-80.30507254096061,-2.945136418057516
11468.42157626621,30 May 1972 22:07:04.189,156.7682944691674,2.594531387487245,61.68703968451632,-80.36052855113695,-2.910342817289134
11468.4218627632,30 May 1972 22:07:28.943,155.4628635428348,2.815294971402828,59.58946028820992,-80.42214585347465,-2.873392579255693
11468.42213199159,30 May 1972 22:07:52.204,154.2329108272442,3.021885212627536,57.64108947937052,-80.48479425905443,-2.837261151028244
11468.42240586079,30 May 1972 22:08:15.866,152.9785592676192,3.231060206065036,55.68285034910605,-80.55325971980132,-2.799060148133663
11468.42271118356,30 May 1972 22:08:42.246,151.576334140803,3.462957760700699,53.52923787675081,-80.63519009768186,-2.754784444417155
11468.42300995195,30 May 1972 22:09:08.060,150.2003087479124,3.688401558341518,51.45329457110211,-80.72102768299368,-2.709966430566084
11468.42327211018,30 May 1972 22:09:30.710,148.9897135026598,3.884898934550253,49.65824741797724,-80.80091273555368,-2.669619531381159
11468.42350419266,30 May 1972 22:09:50.762,147.9155215728309,4.057737078656438,48.09041602267439,-80.87519339181355,-2.63306889965385
11468.42373757598,30 May 1972 22:10:10.927,146.8329676757963,4.230410724338718,46.53459197392772,-80.95328621274938,-2.595201538662764
11468.42396355065,30 May 1972 22:10:30.451,145.7825496922235,4.396450648735153,45.04878979160117,-81.03213095825608,-2.557261253397016
11468.42419871173,30 May 1972 22:10:50.769,144.6871055443403,4.567964742109171,43.52496099250038,-81.11753068178753,-2.516557853216909
11468.42444960275,30 May 1972 22:11:12.446,143.5157777180412,4.74943417023072,41.92520051213182,-81.21239851479717,-2.471926747707258
11468.42468217999,30 May 1972 22:11:32.540,142.427549498562,4.916181196845562,40.46689533955305,-81.30379329637016,-2.429532747384585
11468.4249092484,30 May 1972 22:11:52.159,141.3628731959675,5.077537842775077,39.06663531197751,-81.39621603837782,-2.38729233520337
11468.42514133927,30 May 1972 22:12:12.212,140.2723844243938,5.2409215980923,37.65996319735405,-81.49394875970425,-2.343243140843214
11468.42537497516,30 May 1972 22:12:32.398,139.1723345435901,5.403745823875881,36.26960450921047,-81.59566655905684,-2.297953284724272
11468.42560274837,30 May 1972 22:12:52.077,138.0976733958815,5.56082302506502,34.93951852672672,-81.69803884190944,-2.252951693182936
11468.42582453437,30 May 1972 22:13:11.240,137.0491654278999,5.712130076892667,33.66892252113166,-81.8007344243204,-2.208610637151793
11468.42605207846,30 May 1972 22:13:30.900,135.9712952740672,5.865616455677362,32.39070231395112,-81.90915006586108,-2.163086863943775
11468.42625042634,30 May 1972 22:13:48.037,135.0299722544833,5.997911235414945,31.29744703996926,-82.00614270926668,-2.123482549494526
11468.42645042217,30 May 1972 22:14:05.316,134.0791946851232,6.129844273039664,30.21497501251429,-82.10622996669726,-2.083218140898424
11468.4266403758,30 May 1972 22:14:21.728,133.1746572068794,6.253752800802593,29.20559435475138,-82.20339753830888,-2.044443782254106
11468.42682798071,30 May 1972 22:14:37.938,132.2798849316907,6.374751881223555,28.22690505321361,-82.30138714804262,-2.005614586238878
11468.4270170073,30 May 1972 22:14:54.269,131.3769204534429,6.495245293045203,27.25940924991187,-82.40215895018771,-1.965914931678853
11468.42720746976,30 May 1972 22:15:10.725,130.4656780602101,6.615171054171661,26.30375669806131,-82.50575536285254,-1.92540480330679
11468.42739673118,30 May 1972 22:15:27.078,129.5587861035002,6.73282754423939,25.37349199355253,-82.61075297764251,-1.884618369225308
11468.42758412871,30 May 1972 22:15:43.269,128.6594692326755,6.84780154127018,24.47169148993658,-82.71671046556556,-1.843736553277822
11468.42776695091,30 May 1972 22:15:59.065,127.7808232817603,6.958472626061806,23.6106442665855,-82.82188970024131,-1.803479271654666
11468.42794275265,30 May 1972 22:16:14.254,126.9347347494403,7.063469966650689,22.80031562541012,-82.92469496591463,-1.764351294112657
11468.42811403762,30 May 1972 22:16:29.053,126.1092819680365,7.164398728033143,22.02765460988258,-83.02647162972657,-1.725856854208303
11468.42828261663,30 May 1972 22:16:43.618,125.2958203805445,7.262384891186484,21.28361241314747,-83.12819976371503,-1.687614008668604
11468.42844908231,30 May 1972 22:16:58.001,124.4915481935917,7.357804869682186,20.56504443011477,-83.23011950592527,-1.649538462182235
11468.42861501302,30 May 1972 22:17:12.337,123.6888776476621,7.451571366659068,19.86488066290417,-83.33305324344875,-1.611364856385549
11468.42878238163,30 May 1972 22:17:26.798,122.8782743815934,7.54476546441945,19.17508287200894,-83.43814073823157,-1.572420492887034
11468.42895565683,30 May 1972 22:17:41.769,122.0380480145832,7.639759249886127,18.47860089557685,-83.54832523601272,-1.531497068080824
11468.42914791084,30 May 1972 22:17:58.379,121.1045991586518,7.743353563588293,17.72714564414537,-83.67235487596599,-1.485689386331245
11468.42933579223,30 May 1972 22:18:14.612,120.1911881555117,7.842725643612063,17.01459909043183,-83.79518286507187,-1.440681136954339
11468.42951404136,30 May 1972 22:18:30.013,119.3235377136823,7.935270898005216,16.35869452647103,-83.91305008525781,-1.397552765801663
11468.42969441822,30 May 1972 22:18:45.598,118.4444919716023,8.027177393319777,15.7151255570202,-84.03381933741687,-1.353519797379377
11468.42988025156,30 May 1972 22:19:01.654,117.5377813854612,8.119999238630118,15.07343834461062,-84.1600194507437,-1.308077452497415
11468.43005518435,30 May 1972 22:19:16.768,116.6832813483556,8.205615947952111,14.48920393842082,-84.28059207483426,-1.265321360775857
11468.43021994955,30 May 1972 22:19:31.004,115.8776044032511,8.284667893191914,13.9565647912334,-84.39560929393849,-1.224785459927333
11468.43038221898,30 May 1972 22:19:45.024,115.0833515476576,8.360994343592257,13.44887339561728,-84.51008546929725,-1.184547126171822
11468.43054658948,30 May 1972 22:19:59.225,114.2780438298601,8.436742734239125,12.95179008568971,-84.62727125714538,-1.143667592646864
11468.43071258393,30 May 1972 22:20:13.567,113.4640136598271,8.511617812871892,12.46743466317366,-84.74694157835522,-1.102091056809485
11468.43088321674,30 May 1972 22:20:28.310,112.6264563172157,8.586863030930374,11.98822150882529,-84.87129849161359,-1.058890370585289
11468.43105175521,30 May 1972 22:20:42.872,111.7984201406436,8.6594499326443,11.53362294364092,-84.99522436063961,-1.016108250527367
11468.43121382567,30 May 1972 22:20:56.875,111.0014695880371,8.727608508120332,11.11405159217475,-85.11527738162437,-0.9749277028817431
11468.43137411976,30 May 1972 22:21:10.724,110.2126081541213,8.793420282990915,10.71611855394076,-85.23495856010683,-0.9339142332750612
11468.43153386279,30 May 1972 22:21:24.526,109.4258391119814,8.85740666296368,10.33653400175535,-85.35523429227504,-0.8928419936581946
11468.4316933851,30 May 1972 22:21:38.308,108.6395598419186,8.919695378043059,9.974471530517803,-85.47627920664792,-0.8516127084272966
11468.43185480116,30 May 1972 22:21:52.255,107.84336068062,8.981071051379997,9.625560165573461,-85.59968055817468,-0.8094265071998166
11468.43201250118,30 May 1972 22:22:05.880,107.0649395739452,9.039413651957808,9.301794658492327,-85.72115928796059,-0.7680281084044367
11468.43216427084,30 May 1972 22:22:18.993,106.3152917946559,9.094036877754631,9.006169511037797,-85.83886776461655,-0.7283494622576114
11468.43231091762,30 May 1972 22:22:31.663,105.5905003879274,9.145383738453946,8.735378948980952,-85.95328482597775,-0.689931552161184
11468.43245254947,30 May 1972 22:22:43.900,104.8900938437391,9.193628258490699,8.487772746203973,-86.06443039442739,-0.6526783690207481
11468.43259186944,30 May 1972 22:22:55.938,104.2007502782862,9.239785094088752,8.257589559966846,-86.17443080674626,-0.6159913442147484
11468.43272869771,30 May 1972 22:23:07.759,103.5233942520212,9.283851695329146,8.044502795002245,-86.28315724318341,-0.5796391217515833
11468.43286396664,30 May 1972 22:23:19.447,102.8534383027348,9.326175061202044,7.846629298547214,-86.391265535065,-0.5433631351061479
11468.43299966155,30 May 1972 22:23:31.171,102.1810636921992,9.367384399478743,7.660940800729804,-86.50020215276062,-0.5071402596877448
11468.4331358048,30 May 1972 22:23:42.934,101.5061703305704,9.407468030119196,7.487441822527671,-86.60990965464815,-0.4710157609678873
11468.43327576166,30 May 1972 22:23:55.026,100.8120801040621,9.447350261040004,7.322460315609987,-86.72315891080142,-0.4336277282734642
11468.43342128966,30 May 1972 22:24:07.599,100.0900639911816,9.48738826652793,7.165427507889262,-86.84151560498074,-0.3944425389125286
11468.43357733212,30 May 1972 22:24:21.081,99.31556130271801,9.52868739499581,7.013531069874944,-86.96908298805477,-0.3525902078350214
11468.43374203646,30 May 1972 22:24:35.312,98.49772809613408,9.570436633045567,6.871567671988032,-87.1043694394279,-0.3087889146186171
11468.43389377261,30 May 1972 22:24:48.422,97.74400682786119,9.607214458780632,6.757434046422986,-87.22963040579431,-0.2682314034293825
11468.43404047713,30 May 1972 22:25:01.097,97.01504473689619,9.641228023155861,6.662429193058188,-87.35128133061429,-0.2285492707183749
11468.43418823918,30 May 1972 22:25:13.864,96.28061075339498,9.673945082024268,6.582101937892958,-87.47414407935902,-0.1885317238859869
11468.43433851937,30 May 1972 22:25:26.848,95.53345429808212,9.705628342467369,6.516174437304699,-87.59933652836511,-0.1480309405864091
11468.43449888457,30 May 1972 22:25:40.704,94.73595178110736,9.737662708880057,6.463309815139382,-87.73330178895135,-0.1048342410744851
11468.43468186709,30 May 1972 22:25:56.513,93.82574458602603,9.771967461518749,6.42507022298355,-87.88673068037728,-0.05546735783151746
11468.43484293059,30 May 1972 22:26:10.429,93.02439573214053,9.800172818336607,6.410900837538748,-88.02218446970704,-0.01201225262146011
11468.43488741815,30 May 1972 22:26:14.273,92.80302918675211,9.807634257971996,6.41020409980365,-88.05965119201848,-6.140552955002931e-09
11468.43502533273,30 May 1972 22:26:26.189,92.11671723335022,9.829857936460254,6.416904902634769,-88.17596163654265,0.03727443582276635
11468.43517827363,30 May 1972 22:26:39.403,91.35553694191981,9.852895032029693,6.440001131906911,-88.30530666137636,0.07853657411938286
11468.43532829552,30 May 1972 22:26:52.365,90.60881021700803,9.873844426319298,6.478609889316431,-88.43251837860291,0.1188684040552204
11468.43547697381,30 May 1972 22:27:05.211,89.86872039631831,9.892992653112664,6.532435952079368,-88.55870815977555,0.1588584856833109
11468.4356249918,30 May 1972 22:27:17.999,89.13188668055459,9.910458940241963,6.601418084225088,-88.68444846961712,0.1986393422717327
11468.43577491584,30 May 1972 22:27:30.953,88.38555256571843,9.926523000596365,6.686910335065022,-88.81212893645385,0.2388138706404135
11468.43592650851,30 May 1972 22:27:44.050,87.63092061992096,9.941096137113348,6.789298028931853,-88.94157907240793,0.2793518042953309
11468.43607922382,30 May 1972 22:27:57.245,86.8707320359121,9.954076165212586,6.908613314073818,-89.07214181258303,0.3200887217506647
11468.43623211751,30 May 1972 22:28:10.455,86.1097126782437,9.965360524158154,7.04431581240442,-89.20282154376426,0.3609978038830946
11468.4363872271,30 May 1972 22:28:23.856,85.33774717381371,9.975060083152025,7.198703627702571,-89.33538128374569,0.4028620386658162
11468.43654376524,30 May 1972 22:28:37.381,84.55877800349978,9.983063121174187,7.371699602754688,-89.46931017720928,0.4452711583620044
11468.43669794048,30 May 1972 22:28:50.702,83.7916906740611,9.989190365187328,7.558960465221617,-89.60131773728585,0.4869214002163176
11468.43685167304,30 May 1972 22:29:03.985,83.02694682797585,9.993565804538479,7.762257496406619,-89.73298511397016,0.5280661096703767
11468.43700368501,30 May 1972 22:29:17.118,82.27092081282518,9.996188816126802,7.979348835080828,-89.86336105007494,0.5681977207213578
11468.43715190786,30 May 1972 22:29:29.925,81.53391572166053,9.997113697700364,8.206252706707574,-89.99062882769347,0.607139796376714
11468.43730028346,30 May 1972 22:29:42.744,80.79634854394388,9.996425276559645,8.448440205703491,-90.11796223708406,0.6462387428028364
11468.43744895825,30 May 1972 22:29:55.590,80.05751200300347,9.994117594649055,8.706235855233672,-90.24546621070643,0.6853769305488555
11468.43759876914,30 May 1972 22:30:08.534,79.31326992949214,9.990156006288368,8.981265801748805,-90.37388191687084,0.7247052809073864
11468.43775385124,30 May 1972 22:30:21.933,78.54311683640037,9.984327365211794,9.282072963489327,-90.50667381698065,0.7653415423050802
11468.43791287121,30 May 1972 22:30:35.672,77.75372121406672,9.976529006225443,9.607460518811422,-90.6427138214659,0.8067897246681213
11468.43807575603,30 May 1972 22:30:49.745,76.94549334356745,9.966631970161354,9.958413351334229,-90.78192665069936,0.848932404520184
11468.43824855922,30 May 1972 22:31:04.676,76.08847109873955,9.954025140254471,10.35012384741322,-90.9293496256107,0.8933789040433311
11468.43842678216,30 May 1972 22:31:20.074,75.2050555555704,9.938757171808929,10.77492570936965,-91.08110528030721,0.9390857980778975
11468.43860244479,30 May 1972 22:31:35.251,74.33484606451725,9.921463890987388,11.21422298205016,-91.23040971381428,0.9839624714750244
11468.43878262131,30 May 1972 22:31:50.818,73.44284054484545,9.901418582263412,11.68593473137184,-91.38322610498202,1.029766473576245
11468.43897580876,30 May 1972 22:32:07.510,72.48709744813047,9.877340114650069,12.21536717325489,-91.54654784548255,1.078752637290975
11468.43917081699,30 May 1972 22:32:24.359,71.52309799433152,9.850335348924737,12.77453722247947,-91.71072609878084,1.128064326723489
11468.43935172482,30 May 1972 22:32:39.989,70.62951424555045,9.822871950089892,13.31542273951777,-91.86245262534543,1.173688861142921
11468.43952323979,30 May 1972 22:32:54.808,69.7829889894326,9.794702069578891,13.8478375847842,-92.0058676152611,1.216783311883461
11468.43969052897,30 May 1972 22:33:09.262,68.95796734565271,9.765235863537779,14.38540685967109,-92.145325573571,1.258524873994048
11468.43985712123,30 May 1972 22:33:23.655,68.1370424703568,9.733948801871168,14.93853262860512,-92.28370441303029,1.299852110019018
11468.44002382007,30 May 1972 22:33:38.058,67.31627596424573,9.700711196159018,15.50967806605127,-92.4215888337926,1.340996980755861
11468.44019016273,30 May 1972 22:33:52.430,66.49796884073146,9.665631765995672,16.09711672154595,-92.55851850402077,1.381878055782394
11468.44035616541,30 May 1972 22:34:06.773,65.68206021699609,9.628732156202917,16.70070626126062,-92.69445819360981,1.422486391679669
11468.44052265913,30 May 1972 22:34:21.158,64.86448913713522,9.589838733324369,17.32337680968544,-92.8300716573481,1.462962197124426
11468.44069080389,30 May 1972 22:34:35.685,64.03959704954097,9.548658082917957,17.96967897445256,-92.96629072798554,1.503605402512136
11468.44086134525,30 May 1972 22:34:50.420,63.20377772024911,9.504953443566418,18.64297173337263,-93.10364428097191,1.544479767388211
11468.44103544409,30 May 1972 22:35:05.462,62.35140915819591,9.458341563921582,19.34857058997363,-93.24297851296619,1.585739217326974
11468.44121022107,30 May 1972 22:35:20.563,61.49664568517312,9.409537815489689,20.07523748458948,-93.3819445061993,1.626676691525262
11468.44139084901,30 May 1972 22:35:36.169,60.61426914929797,9.357003108233668,20.84527660307094,-93.52458255633988,1.668553169124024
11468.44157343844,30 May 1972 22:35:51.945,59.72337394566986,9.301752334515506,21.64313820435132,-93.66770028318399,1.710488426613139
11468.44176211945,30 May 1972 22:36:08.247,58.80390987963314,9.242415730654422,22.48793732337299,-93.81441985088385,1.753373110298384
11468.44196329713,30 May 1972 22:36:25.629,57.8248744648245,9.176666115109706,23.41117243744475,-93.96958442341126,1.798678468179148
11468.44217210961,30 May 1972 22:36:43.670,56.81017084876431,9.105742120691701,24.3937422865547,-94.12925507030896,1.845343821662695
11468.44237655234,30 May 1972 22:37:01.334,55.8182048346772,9.033690109559945,25.37948626493562,-94.28420360252002,1.890579241054255
11468.44258481169,30 May 1972 22:37:19.328,54.80928450283587,8.957668719004241,26.40744677603038,-94.44059771664328,1.936043390749802
11468.4428026361,30 May 1972 22:37:38.148,53.75575329958371,8.875359292029037,27.50793284302063,-94.60258074745909,1.982969086725817
11468.44301354787,30 May 1972 22:37:56.371,52.73737566043201,8.792974490719168,28.59780562050241,-94.75784813925787,2.027872589025918
11468.44321926755,30 May 1972 22:38:14.145,51.74573008992328,8.710106419290732,29.68356059638359,-94.90772036775215,2.071097325341967
11468.44342754497,30 May 1972 22:38:32.140,50.74345807419838,8.623718460518994,30.80530319563195,-95.05781555450476,2.114256662141855
11468.44364538278,30 May 1972 22:38:50.961,49.69704453276588,8.530726062380515,32.00234632131196,-95.21299606629012,2.158726284773948
11468.44388341944,30 May 1972 22:39:11.527,48.55582103074522,8.42607730070239,33.33770466949636,-95.38039343043167,2.206498170912937
11468.44416179206,30 May 1972 22:39:35.579,47.22420552990725,8.299753949714772,34.93477500924951,-95.57317584454077,2.261291626434726
11468.44441821107,30 May 1972 22:39:57.733,46.00051110263085,8.179712818550716,36.43893028007324,-95.7477945790361,2.310723003290519
11468.44467462132,30 May 1972 22:40:19.887,44.77969012667274,8.056227736778549,37.97395775987206,-95.91944313952807,2.359161330830702
11468.44495423788,30 May 1972 22:40:44.046,43.45165666488516,7.917731527451112,39.68230417828909,-96.10313009635007,2.410844124828273
11468.44524351964,30 May 1972 22:41:09.040,42.08136929323984,7.770348029200967,41.48646785299411,-96.28922125362983,2.463034376742755
11468.44553418761,30 May 1972 22:41:34.154,40.70830610273145,7.618178844383445,43.33586105328482,-96.47207940707116,2.514135461486603
11468.44583052303,30 May 1972 22:41:59.757,39.31243042179302,7.458960761578569,45.25789585364805,-96.65418874736268,2.564785180721941
11468.44613321267,30 May 1972 22:42:25.910,37.89079713737118,7.292209806998624,47.25800191594431,-96.83564438310252,2.61498512085987
11468.44643469203,30 May 1972 22:42:51.957,36.47908375993447,7.122127342739617,49.28584442101555,-97.01173065262664,2.663469150759525
11468.44675499372,30 May 1972 22:43:19.631,34.98390543428869,6.93721154303545,51.47793799338388,-97.19366186083491,2.713323604925776
11468.44711799133,30 May 1972 22:43:50.994,33.29528622460677,6.722607830580096,54.00719470586159,-97.39328928049218,2.767667583464089
11468.44745448382,30 May 1972 22:44:20.067,31.73556746350435,6.519101290955785,56.39246796475209,-97.57198338373075,2.815913678831336
11468.44778589706,30 May 1972 22:44:48.702,30.20468839142222,6.314566219333582,58.77810293388802,-97.7419475585549,2.861413438577586
11468.44815673195,30 May 1972 22:45:20.742,28.49796605123157,6.081113539987717,61.48802485642182,-97.92500637856084,2.909899143019032
11468.44854333953,30 May 1972 22:45:54.145,26.72570216088822,5.832849295329889,64.35599906858192,-98.10775801363361,2.957565825208121
11468.44892989865,30 May 1972 22:46:27.543,24.96086481238539,5.579930690041571,67.26419760072349,-98.28213835503657,3.002194213855546
11468.44930550058,30 May 1972 22:46:59.995,23.25295480894214,5.329979061022264,70.12586468665541,-98.44352446725326,3.042731638396489
11468.44968766148,30 May 1972 22:47:33.014,21.52219629173254,5.071698697593953,73.07097575873718,-98.59952656370444,3.08130033314373
11468.45005870578,30 May 1972 22:48:05.072,19.84849838344595,4.817377708693043,75.96017808817396,-98.74299968172304,3.116276757723952
11468.45045164903,30 May 1972 22:48:39.022,18.08319901957253,4.544524389673523,79.04916499406772,-98.8862767717885,3.150651215954682
11468.4508976083,30 May 1972 22:49:17.553,16.08861120645065,4.230853232815354,82.58780282063708,-99.0380223801933,3.186251706128687
11468.451373887,30 May 1972 22:49:58.704,13.96875231235759,3.891641220979891,86.40093879795745,-99.18729577977618,3.220108870007707
11468.45180834204,30 May 1972 22:50:36.241,12.04424828564962,3.578865589658508,89.90531019313357,-99.31190741878528,3.247133286179462
11468.45224107945,30 May 1972 22:51:13.629,10.13596778388868,3.264562026403753,93.41630707102604,-99.42505909357261,3.270339812041541
11468.45268509793,30 May 1972 22:51:51.992,8.186750582192058,2.939609309516756,97.03575293908216,-99.52980074621776,3.29026356315164
11468.45314175195,30 May 1972 22:52:31.447,6.191224737057135,2.603250561503061,100.7714265653433,-99.62554685914795,3.306626682279003
11468.45359589506,30 May 1972 22:53:10.685,4.215722217540891,2.267007179508397,104.4951328870729,-99.70877417803852,3.318745676262594
11468.45409497774,30 May 1972 22:53:53.806,2.054938718160886,1.896008132253844,108.5915771318605,-99.78654284660175,3.327325108675666
11468.4547539129,30 May 1972 22:54:50.738,-0.7819608017308801,1.404717210965345,113.9969075333322,-99.86740335335493,3.331249555823604
11468.45538063145,30 May 1972 22:55:44.887,-3.463796962260671,0.9369428610487829,119.1233651929495,-99.92139059168656,3.327375169352564
11468.45603935645,30 May 1972 22:56:41.800,-6.266006249386139,0.445907678731837,124.4837769264211,-99.95430424541178,3.315374378739463
11468.45669546766,30 May 1972 22:57:38.488,-9.040841424351354,-0.0414052398652188,129.7820530570048,-99.96322946327739,3.295429196246573
11468.45737544092,30 May 1972 22:58:37.238,-11.90019537935038,-0.5433976584624601,135.2168272045058,-99.94784811674548,3.266494332114249
11468.45801631494,30 May 1972 22:59:32.610,-14.58053491765335,-1.012649564455388,140.2749586259281,-99.91084150225565,3.231673466667445
11468.45865502624,30 May 1972 23:00:27.794,-17.23840071924652,-1.475624203365927,145.2431563133584,-99.85269080322418,3.189785500094743
11468.45932120825,30 May 1972 23:01:25.352,-19.997010044337,-1.952558905394923,150.336251288431,-99.76994276838055,3.138553988662181
11468.46017480808,30 May 1972 23:02:39.103,-23.51263813322012,-2.553275730448547,156.711588152979,-99.63180101793506,3.061912004456417
11468.46101055094,30 May 1972 23:03:51.312,-26.93538374439244,-3.12841026995233,162.7689170159663,-99.4626076168704,2.975192792027514
11468.46189836223,30 May 1972 23:05:08.018,-30.55207772142747,-3.723363278724473,168.9797934096143,-99.24732741745422,2.870722057675948
11468.46275097669,30 May 1972 23:06:21.684,-34.00826026541699,-4.277461716040626,174.7053760100655,-99.0073673970485,2.758922745721918
11468.46363073631,30 May 1972 23:07:37.696,-37.55849958866389,-4.829760026093515,180.3462789262801,-98.72699280442417,2.632549359183614
11468.46447279202,30 May 1972 23:08:50.449,-40.94285754490864,-5.338399248538838,185.4730552374965,-98.42875747368984,2.501800472250807
11468.46530714083,30 May 1972 23:10:02.537,-44.28437168268344,-5.821758919015349,190.2738569517744,-98.1057243140807,2.363394398496482
11468.46616022999,30 May 1972 23:11:16.244,-47.69008396963167,-6.29347394934744,194.8799840110626,-97.74849352958691,2.213367194897472
11468.46708982845,30 May 1972 23:12:36.561,-51.39030616966664,-6.780177728413613,199.5341405224606,-97.32988681970133,2.040722560381937
11468.46810522435,30 May 1972 23:14:04.291,-55.42092923623554,-7.277575254522702,204.1629836353466,-96.83978282390211,1.842010139191402
11468.46903108901,30 May 1972 23:15:24.286,-59.0877469556706,-7.698519589140446,207.952874473842,-96.36499344028862,1.652481869954073
11468.46995626951,30 May 1972 23:16:44.222,-62.74537835757356,-8.086826845223932,211.3153344144009,-95.86598226791624,1.456079768147447
11468.4708616368,30 May 1972 23:18:02.445,-66.31977333014034,-8.434453652156538,214.1832633418755,-95.35577509819213,1.257800569303996
11468.47177565291,30 May 1972 23:19:21.416,-69.92467911874115,-8.751936131295963,216.6443259752946,-94.82063314132367,1.052263990165315
11468.47267452101,30 May 1972 23:20:39.079,-73.46745625627642,-9.030485105315028,218.6305404435984,-94.27658489424921,0.8457573743960438
11468.47363234148,30 May 1972 23:22:01.834,-77.24122016710439,-9.289668821541897,220.2656224615153,-93.67957521508696,0.6218917824993469
11468.47467903265,30 May 1972 23:23:32.268,-81.36495155132815,-9.527517254712077,221.4773310303299,-93.00943387169191,0.3741160982333724
11468.47573313895,30 May 1972 23:25:03.343,-85.51920935598233,-9.718186411123689,222.0859078182186,-92.31886164519851,0.1229038144600878
11468.47624817191,30 May 1972 23:25:47.842,-87.54989420099962,-9.793251069437519,222.1593979128829,-91.97672571380774,9.672965006757295e-08
11468.47640484715,30 May 1972 23:26:01.379,-88.16779551697228,-9.813709677594435,222.1525991297522,-91.87212036401992,-0.03737443036047239
11468.47727029837,30 May 1972 23:27:16.154,-91.58259675017922,-9.906615069874038,221.8702522010026,-91.29054027746234,-0.2434838495710494
11468.47825888967,30 May 1972 23:28:41.568,-95.48731858549448,-9.970777082449088,221.0419343558301,-90.62017817037348,-0.4776331843519586
